,number,title_x,whites,reds,blues,greens,yellows,magentas,blacks,overlaps,density,texture,drips,words,characters,loneliness,hiding,peace_and_harmony,knowledge_and_empathy,secrets,friendship,dreams,pride,art,crypto,questions,money,drink,profanity,weight,rank_whites,rank_reds,rank_blues,rank_greens,rank_yellows,rank_magentas,rank_blacks,rank_overlaps,rank_density,rank_texture,rank_drips,rank_words,rank_characters,rank_weight,days_since_0714,title_y,usd,date,image,correlation,log_usd
763,3086,The world's way,0.383578,0.172334,0.171573,0.102743,0.088888,0.075869,0.005015,0.569999,0.41028,0.483073,0.433624,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35,6377,7141,8496,365,800,9272,417,6569,2812,2460,4976,3458,2291,3490,709 days ago,The world's way,7999,08/04/2021,3086,0.8959370993679833,8.987071812848821
764,3114,Caught the fire,0.340764,0.174726,0.179472,0.117587,0.100695,0.076049,0.010707,0.526413,0.474108,0.665958,0.538431,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94,674,8165,9513,4334,6395,9325,3579,5057,4493,8140,8195,1077,2291,2612,434 days ago,Caught the fire,8029,05/06/2022,3114,0.908773222314792,8.990815266184685
765,3124,Here comes the jealous,0.401087,0.166158,0.173028,0.096488,0.093806,0.065593,0.003839,0.670529,0.554121,0.60256,0.501478,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81,8857,3824,8743,34,2517,3729,79,8912,6992,6344,7251,3458,6464,2349,585 days ago,Here comes the jealous,16000,12/06/2021,3124,0.8256140180870046,9.680344001221918
766,3125,During the last dance,0.358819,0.168284,0.175053,0.11584,0.099972,0.072567,0.009465,0.768316,0.541812,0.702884,0.514831,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,2228,4965,9078,3674,6027,7996,2608,9769,6644,8884,7649,3458,5917,6421,703 days ago,During the last dance,6146,08/10/2021,3125,0.8922299254467436,8.72355674269043
767,3131,How easy it seems,0.377295,0.161303,0.162759,0.114853,0.094098,0.07843,0.011262,0.471705,0.500171,0.495331,0.268285,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,5302,1823,6234,3322,2675,9766,4079,3144,5308,2803,468,3458,3491,1727,714 days ago,How easy it seems,7200,07/30/2021,3131,0.9023264402102512,8.881836305004146
768,3132,On the fence,0.398849,0.165967,0.165893,0.107025,0.088099,0.068803,0.005365,0.507167,0.491894,0.528668,0.342532,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.57,8627,3719,7178,1021,665,5733,580,4322,5048,3855,1956,1077,977,1953,698 days ago,On the fence,18907,08/15/2021,3132,0.8999834984564224,9.847287502847928
769,3138,Painwave,0.380871,0.157904,0.168445,0.109605,0.095101,0.077999,0.010075,0.387975,0.496222,0.596081,0.349679,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,5898,1122,7824,1610,3229,9710,3065,1120,5194,6120,2150,1,163,269,704 days ago,Painwave,11000,08/09/2021,3138,0.8527602951184641,9.305650551780507
770,3141,A tight green flag,0.350103,0.176107,0.176959,0.115041,0.101135,0.070084,0.010573,0.50111,0.539762,0.705776,0.489772,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1319,8636,9291,3392,6605,6517,3456,4115,6581,8927,6921,3458,4129,4517,371 days ago,A tight green flag,7959,07/08/2022,3141,0.9073596886639768,8.98205864280585
771,3142,Burning the house,0.397281,0.173756,0.159901,0.10366,0.084267,0.071736,0.009398,0.480975,0.537276,0.667026,0.640857,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13,8431,7755,5327,474,282,7537,2575,3437,6514,8168,9534,1077,3491,1355,357 days ago,Burning the house,8500,07/22/2022,3142,0.9035213362829114,9.047821442478408
772,3147,In the snow,0.379853,0.171657,0.167035,0.104774,0.08961,0.072456,0.014615,0.770875,0.451314,0.639706,0.606272,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17,5723,6820,7464,630,946,7934,7538,9783,3837,7488,9248,1077,687,5695,364 days ago,In the snow,8990,07/15/2022,3147,0.8967431916528465,9.103868127465667
773,3155,Tears of pain,0.35888,0.168451,0.179962,0.110678,0.098948,0.071864,0.011218,0.610451,0.624374,0.695602,0.570584,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.58,2238,5065,9551,1925,5465,7612,4044,7741,8639,8749,8763,1077,1339,4071,705 days ago,Tears of pain,7999,08/08/2021,3155,0.904668334688601,8.987071812848821
774,3156,Come on over,0.369135,0.163972,0.171982,0.109763,0.095787,0.078975,0.010385,0.507969,0.577373,0.63041,0.414384,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99,3894,2756,8582,1654,3625,9818,3315,4356,7624,7210,4283,1077,977,5146,698 days ago,Come on over,30000,08/15/2021,3156,0.8956261025148602,10.308952660644293
775,3160,"Preserve, protect and let down",0.367716,0.169308,0.175991,0.10831,0.095562,0.074685,0.00843,0.400753,0.507073,0.680235,0.48411,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.97,3629,5537,9188,1290,3466,8903,2019,1334,5530,8459,6725,6140,9109,9365,138 days ago,"Preserve, protect and let down",5581,02/26/2023,3160,0.8351876253601337,8.627123250788433
776,3169,I want you all to think about,0.401362,0.15678,0.159631,0.103089,0.094205,0.074254,0.010679,0.646738,0.54779,0.65798,0.391274,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.69,8879,950,5225,414,2731,8750,3551,8520,6808,7953,3462,9152,8904,4359,714 days ago,I want you all to think about,4550,07/30/2021,3169,0.8700778122084794,8.422882511944996
777,3184,Bring them my love,0.346429,0.17343,0.173972,0.122352,0.100472,0.072116,0.01123,0.569264,0.482809,0.634608,0.485874,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63,1033,7613,8904,6125,6296,7757,4053,6547,4762,7340,6786,3458,4129,2047,702 days ago,Bring them my love,10500,08/11/2021,3184,0.916553957346383,9.259130536145614
778,3187,And soothes my heart,0.368311,0.16667,0.173857,0.106006,0.094561,0.074692,0.015903,0.626367,0.474627,0.699535,0.721953,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,3738,4079,8886,826,2921,8905,8485,8114,4512,8821,9876,3458,5346,5773,669 days ago,And soothes my heart,35449,09/13/2021,3187,0.884502441517556,10.475850322817688
779,3188,I’ve been promised,0.34023,0.165218,0.173728,0.121877,0.101647,0.085709,0.011592,0.522278,0.795512,0.725701,0.385821,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,638,3344,8860,5961,6844,9988,4392,4908,9928,9181,3259,3458,4129,6679,698 days ago,I’ve been promised,36194,08/15/2021,3188,0.908676976213934,10.496648638220146
780,3191,It’s hard to finish,0.389114,0.158389,0.160725,0.108911,0.093914,0.077841,0.011104,0.512221,0.397445,0.573088,0.433978,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03,7305,1197,5576,1437,2560,9682,3956,4531,2558,5336,4984,6140,4761,2782,377 days ago,It’s hard to finish,8900,07/02/2022,3191,0.8668454645001604,9.093806555720231
781,3205,Ain't all that matters,0.357503,0.16238,0.16742,0.122207,0.104492,0.066913,0.019086,0.381082,0.474414,0.675566,0.39557,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,2047,2135,7564,6075,7965,4552,9635,1002,4504,8353,3620,6140,6464,8849,37 days ago,Ain't all that matters,3722,06/07/2023,3205,0.9177806686610372,8.222016437202196
782,3207,I know it was the last time,0.379907,0.158883,0.165822,0.112691,0.094818,0.075055,0.012824,0.603333,0.651213,0.605803,0.30668,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37,5731,1272,7161,2560,3060,9031,5757,7552,9022,6464,1100,9152,8434,8618,514 days ago,I know it was the last time,12601,02/15/2022,3207,0.8833984382853641,9.441531454869693
783,3212,Miss me by the hand,0.420886,0.153934,0.14792,0.092124,0.094641,0.078022,0.012473,0.421344,0.390712,0.545117,0.490183,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.69,9833,654,1596,4,2962,9715,5362,1728,2426,4429,6933,6140,4761,894,711 days ago,Miss me by the hand,7500,08/02/2021,3212,0.8616987891213699,8.922658299524402
784,3216,Rainbows and dogs,0.370209,0.168956,0.178062,0.10836,0.095677,0.070403,0.008333,0.644742,0.626557,0.804923,0.568066,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19,4068,5336,9398,1306,3549,6716,1962,8484,8674,9789,8729,1077,3491,5749,671 days ago,Rainbows and dogs,28450,09/11/2021,3216,0.8823457221760508,10.255903439554476
785,3217,We must stay together,0.413646,0.157362,0.147131,0.097174,0.098867,0.073308,0.012512,0.695199,0.529054,0.609403,0.400082,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37,9682,1028,1411,50,5411,8359,5393,9242,6256,6580,3778,3458,5917,6269,707 days ago,We must stay together,7890,08/06/2021,3217,0.8737746007359665,8.97335141383992
786,3218,Every day my soul is weeping,0.353669,0.168861,0.170723,0.114251,0.101622,0.078743,0.012131,0.536805,0.649552,0.683341,0.368631,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21,1639,5283,8323,3112,6828,9797,4970,5432,8997,8512,2718,8063,8709,3169,666 days ago,Every day my soul is weeping,40000,09/16/2021,3218,0.8922780774513656,10.596634733096073
787,3220,Took you to hell,0.34595,0.176213,0.178784,0.117975,0.094924,0.077349,0.008806,0.55883,0.68612,0.740054,0.620312,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,997,8674,9471,4488,3126,9600,2228,6184,9409,9359,9378,3458,2877,2876,713 days ago,Took you to hell,8666,07/31/2021,3220,0.8708774709481377,9.067162602299854
788,3227,Our lovingly dream,0.394985,0.156923,0.160359,0.102429,0.099468,0.075711,0.010124,0.5294,0.464745,0.548425,0.337485,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42,8126,972,5464,333,5754,9233,3102,5172,4214,4549,1811,1077,4129,3667,686 days ago,Our lovingly dream,41999,08/27/2021,3227,0.8489281030311467,10.645401087458245
789,3230,A smile opens my eyes,0.384348,0.159192,0.163509,0.108308,0.096498,0.076765,0.01138,0.528096,0.291312,0.503565,0.350036,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,6522,1333,6456,1289,4014,9495,4192,5128,1133,3062,2161,6140,5917,2762,699 days ago,A smile opens my eyes,15000,08/14/2021,3230,0.8509368906850201,9.615805480084347
790,3232,To be a cliche,0.385332,0.172077,0.166773,0.109664,0.092308,0.069048,0.004798,0.727244,0.504658,0.559772,0.527589,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38,6683,7031,7401,1628,1779,5893,317,9551,5448,4920,7964,3458,1761,3565,700 days ago,To be a cliche,10000,08/13/2021,3232,0.8945476866037446,9.210340371976184
791,3240,To the town I grew up in,0.377309,0.165618,0.159895,0.110657,0.100169,0.076029,0.010322,0.608903,0.56083,0.696748,0.472103,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47,5305,3543,5322,1918,6126,9321,3267,7692,7183,8770,6351,9152,7433,1810,264 days ago,To the town I grew up in,5325,10/23/2022,3240,0.8807972056801937,8.580167990577626
792,3241,As it stands now,0.39889,0.152163,0.162193,0.098547,0.099764,0.079096,0.009348,0.437827,0.431608,0.649016,0.432354,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,8634,536,6053,85,5913,9834,2539,2146,3289,7719,4939,3458,2877,2829,391 days ago,As it stands now,8453,06/18/2022,3241,0.7854067235911082,9.042276686928927
793,3244,No love on ice,0.347959,0.175211,0.174992,0.114241,0.099573,0.078137,0.009888,0.56019,0.731606,0.809315,0.504002,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87,1138,8332,9070,3108,5803,9730,2935,6239,9721,9803,7336,3458,1761,7538,190 days ago,No love on ice,3859,01/05/2023,3244,0.9025734639970622,8.258163361537619
794,3245,All over the city,0.358899,0.169065,0.174163,0.116711,0.095829,0.074101,0.011231,0.513169,0.588756,0.63753,0.484846,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59,2241,5399,8935,3995,3654,8697,4056,4568,7900,7415,6750,3458,3491,1985,617 days ago,All over the city,20000,11/04/2021,3245,0.9128465612596244,9.903487552536127
795,3247,You now become bored,0.379927,0.176201,0.158912,0.107939,0.091562,0.07686,0.008598,0.44924,0.61808,0.811576,0.512739,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57,5737,8671,4965,1201,1527,9509,2117,2455,8513,9813,7586,3458,5346,6833,710 days ago,You now become bored,8300,08/03/2021,3247,0.9011119694912626,9.02401079378469
796,3248,You take the shine off your blue,0.342715,0.177652,0.178746,0.114189,0.100376,0.077832,0.008491,0.652413,0.745341,0.860426,0.496252,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26,782,9106,9463,3086,6245,9681,2059,8613,9784,9953,7105,9152,9397,5951,700 days ago,You take the shine off your blue,11304,08/13/2021,3248,0.8907659616313444,9.332911924364364
797,3249,A glass of red,0.388244,0.174498,0.161857,0.100387,0.092961,0.072563,0.00949,0.443466,0.49007,0.715849,0.467924,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57,7173,8064,5946,161,2072,7992,2623,2293,4987,9064,6187,3458,1761,6833,491 days ago,A glass of red,9890,03/10/2022,3249,0.851687321837576,9.199279424616758
798,3250,When the sun glowed,0.349309,0.168971,0.180705,0.11118,0.101316,0.07904,0.009479,0.610348,0.668803,0.771758,0.535436,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,1253,5353,9591,2061,6692,9828,2617,7740,9224,9619,8136,3458,4761,4089,652 days ago,When the sun glowed,32440,09/30/2021,3250,0.8643530445089628,10.387147508229349
799,3252,Downed the river,0.370241,0.165388,0.166434,0.11344,0.096957,0.075168,0.012372,0.464567,0.464286,0.609367,0.489288,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,4073,3426,7317,2822,4293,9067,5247,2919,4204,6578,6908,1077,2877,8678,702 days ago,Downed the river,9990,08/11/2021,3252,0.8693697171513901,9.2093398716426
800,3261,Brought chaos,0.346211,0.177096,0.166971,0.126156,0.100742,0.068392,0.014432,0.461047,0.610819,0.563736,0.489294,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.26,1017,8934,7453,7364,6419,5467,7358,2812,8381,5037,6909,167,1339,8418,593 days ago,Brought chaos,21029,11/28/2021,3261,0.9389334806471205,9.953657716448705
801,3263,Blood being poured down the streets,0.342044,0.174344,0.168686,0.125859,0.101662,0.071956,0.015448,0.512243,0.609874,0.63669,0.561254,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91,740,7997,7869,7280,6852,7672,8182,4533,8368,7391,8613,8063,9724,2534,699 days ago,Blood being poured down the streets,15864,08/14/2021,3263,0.9371561413629615,9.671807670199632
802,3265,Lock in when someone leaves,0.376841,0.179413,0.152067,0.119436,0.088358,0.069289,0.014597,0.507547,0.615547,0.720794,0.487744,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86,5208,9429,2688,5064,710,6044,7507,4331,8451,9116,6856,6140,8434,9262,431 days ago,Lock in when someone leaves,7319,05/09/2022,3265,0.9356408169100572,8.898228985601227
803,3269,We’re all in love,0.364715,0.168415,0.175964,0.119049,0.096124,0.067795,0.007938,0.750074,0.531446,0.538222,0.390072,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,3119,5050,9183,4915,3810,5119,1735,9682,6336,4182,3409,6140,3491,4903,705 days ago,We’re all in love,9376,08/08/2021,3269,0.9328271323575312,9.145908511816794
804,3278,Take that hair from me,0.389231,0.17246,0.155917,0.113188,0.08761,0.067092,0.0145,0.430844,0.532853,0.53453,0.450416,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36,7326,7199,3907,2721,581,4666,7416,1961,6386,4052,5577,6140,6464,1653,357 days ago,Take that hair from me,8719,07/22/2022,3278,0.9329141068715422,9.073259831427816
805,3284,Should've done,0.372814,0.160777,0.171485,0.115284,0.096588,0.065898,0.017154,0.673078,0.361708,0.581513,0.859117,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.15,4503,1692,8482,3484,4065,3928,9133,8941,1952,5631,9995,1077,1761,1381,709 days ago,Should've done,11154,08/04/2021,3284,0.9234190276709902,9.3195534569495
806,3285,Laughing and crying every day,0.383643,0.167094,0.164421,0.112875,0.090565,0.065056,0.016346,0.646553,0.485895,0.520466,0.456349,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29,6387,4287,6760,2609,1174,3427,8754,8517,4862,3581,5787,6140,8904,8479,696 days ago,Laughing and crying every day,23864,08/17/2021,3285,0.9222712051627674,10.080126326194584
807,3286,His office,0.368349,0.172774,0.163562,0.116269,0.090845,0.068213,0.019989,0.598463,0.419109,0.617481,0.722915,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61,3747,7350,6475,3840,1274,5364,9770,7421,3002,6827,9879,167,459,2019,558 days ago,His office,18728,01/02/2022,3286,0.9210788269831888,9.837775009170747
808,3305,My life all around,0.367711,0.165179,0.17582,0.11496,0.095937,0.072923,0.007471,0.737744,0.52387,0.623065,0.522415,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.36,3626,3324,9169,3361,3701,8170,1516,9617,6109,7003,7830,3458,4129,614,382 days ago,My life all around,8466,06/27/2022,3305,0.9407440892493372,9.04381342108087
809,3307,Fantastic world,0.372346,0.17947,0.154949,0.114402,0.092464,0.071744,0.014625,0.43487,0.580872,0.647282,0.547543,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,4424,9437,3588,3156,1842,7544,7549,2057,7699,7681,8371,167,2291,7372,325 days ago,Fantastic world,6190,08/23/2022,3307,0.9299103619358452,8.730690365678642
810,3315,Everything seems fine,0.362301,0.178281,0.166353,0.117841,0.099856,0.069609,0.005759,0.696699,0.558503,0.607521,0.503488,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.87,2747,9235,7296,4428,5957,6248,764,9258,7112,6516,7317,1077,5917,1072,550 days ago,Everything seems fine,13715,01/10/2022,3315,0.9282133383265696,9.526245403371703
811,3317,We are still at the bridge,0.364404,0.17272,0.157328,0.119471,0.094257,0.071005,0.020816,0.506177,0.52547,0.54933,0.582109,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,3071,7314,4383,5079,2752,7086,9850,4285,6153,4583,8935,8063,8142,1502,570 days ago,We are still at the bridge,14296,12/21/2021,3317,0.9193138271631016,9.567735056839265
812,3320,Say they met somebody else,0.351722,0.16792,0.162396,0.125203,0.103033,0.069702,0.020024,0.560411,0.54274,0.595405,0.392458,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,1463,4729,6109,7065,7419,6312,9776,6255,6675,6091,3504,6140,8142,8326,559 days ago,Say they met somebody else,20273,01/01/2022,3320,0.9338201065017244,9.917045230468194
813,3322,Entire nation is already dead,0.344066,0.170475,0.170308,0.127203,0.097618,0.076047,0.014282,0.555307,0.664177,0.62456,0.582636,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.37,858,6200,8246,7655,4704,9324,7208,6072,9181,7043,8940,6140,8904,1669,704 days ago,Entire nation is already dead,8000,08/09/2021,3322,0.9374148753396736,8.987196820661973
814,3330,You know it’s hard,0.327425,0.171677,0.167577,0.133996,0.107418,0.074473,0.017434,0.475972,0.705934,0.64237,0.477789,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,191,6837,7604,9153,8703,8828,9235,3261,9567,7561,6534,6140,4129,3709,711 days ago,You know it’s hard,12902,08/02/2021,3330,0.9292316211283862,9.465137617092187
815,3332,Tell me what you mean,0.387421,0.179997,0.151641,0.112087,0.087222,0.067185,0.014447,0.463531,0.462342,0.527998,0.5612,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,7030,9517,2578,2352,538,4725,7373,2882,4148,3822,8612,6140,5917,1202,98 days ago,Tell me what you mean,4973,04/07/2023,3332,0.9362581520689198,8.511778558714738
816,3334,Move me further away,0.38158,0.17934,0.14793,0.118948,0.093564,0.062339,0.016299,0.467568,0.549574,0.515039,0.463454,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,6002,9419,1601,4877,2367,2099,8726,3004,6864,3410,6032,3458,5346,5210,698 days ago,Move me further away,31507,08/15/2021,3334,0.9187944143074364,10.357965022348246
817,3339,My giggle,0.344425,0.166937,0.174512,0.125632,0.09829,0.074634,0.015569,0.534692,0.6586,0.62074,0.457842,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,885,4211,8991,7212,5080,8884,8272,5369,9113,6920,5835,167,278,7609,471 days ago,My giggle,12673,03/30/2022,3339,0.9335893236297595,9.447229025082065
818,3342,To bring love,0.370629,0.162608,0.144575,0.124761,0.111283,0.069616,0.016527,0.544114,0.587896,0.63967,0.310195,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81,4148,2212,949,6933,9120,6251,8857,5702,7877,7487,1157,1077,1339,2349,714 days ago,To bring love,10838,07/30/2021,3342,0.9405890210786638,9.29081375612606
819,3349,Just you,0.369411,0.162842,0.171788,0.1092,0.102846,0.075587,0.008326,0.687116,0.386994,0.491678,0.554627,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.82,3937,2312,8542,1512,7341,9194,1958,9140,2357,2693,8509,167,163,2368,681 days ago,Just you,58321,09/01/2021,3349,0.925358643569468,10.973717513311941
820,3355,Have become involved,0.337519,0.171271,0.172453,0.128326,0.101794,0.07277,0.015868,0.601679,0.694511,0.73249,0.506341,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.96,498,6597,8657,7943,6907,8112,8459,7513,9474,9268,7406,1077,5346,5053,171 days ago,Have become involved,4407,01/24/2023,3355,0.9335642833292462,8.390949464841986
821,3356,What are you’re saying to yourself,0.336091,0.173808,0.162868,0.135379,0.10663,0.066283,0.018941,0.439226,0.615708,0.607543,0.388137,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,429,7779,6260,9363,8544,4153,9618,2181,8459,6517,3341,9152,9642,1699,391 days ago,What are you’re saying to yourself,7432,06/18/2022,3356,0.9050606261740592,8.913550280493675
822,3360,Pretty bitch,0.364772,0.168399,0.167466,0.118871,0.094006,0.069544,0.016942,0.761267,0.472751,0.646556,0.61754,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35,3128,5033,7575,4853,2613,6211,9055,9731,4441,7666,9356,167,977,6220,698 days ago,Pretty bitch,25000,08/15/2021,3360,0.9232578339135036,10.126631103850338
823,3366,Never look down,0.385058,0.176601,0.160729,0.110684,0.085579,0.067168,0.01418,0.503086,0.491459,0.620269,0.508621,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,6637,8795,5578,1927,366,4715,7106,4182,5034,6908,7466,1077,2291,5799,694 days ago,Never look down,22019,08/19/2021,3366,0.9032767275392094,9.999660995984785
824,3370,And we’ll go as far as we can,0.371958,0.161095,0.152531,0.120459,0.109145,0.070526,0.014285,0.561712,0.513706,0.671982,0.48639,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,4360,1766,2819,5439,8958,6796,7216,6298,5763,8272,6812,9892,8904,1685,702 days ago,And we’ll go as far as we can,11109,08/11/2021,3370,0.9215833445545814,9.315510869581722
825,3372,He’s lost sight of me,0.337052,0.16908,0.181673,0.122763,0.101793,0.073501,0.014137,0.468714,0.696414,0.617016,0.39916,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98,476,5411,9650,6279,6906,8447,7060,3038,9494,6807,3753,8063,5917,5120,684 days ago,He’s lost sight of me,49000,08/29/2021,3372,0.9201248136410076,10.799575577092764
826,3374,Out of love,0.331574,0.176515,0.185693,0.125367,0.099013,0.068016,0.013821,0.647703,0.580642,0.698263,0.681742,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.11,267,8765,9824,7115,5500,5249,6781,8533,7694,8799,9763,1077,687,8095,532 days ago,Out of love,14591,01/28/2022,3374,0.927301224891462,9.588160179264023
827,3380,Leave you desolate,0.345844,0.170951,0.171432,0.124331,0.097255,0.071456,0.018729,0.569329,0.581678,0.632331,0.523127,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,987,6428,8472,6801,4490,7370,9581,6550,7724,7291,7850,1077,4129,5863,695 days ago,Leave you desolate,22649,08/18/2021,3380,0.9364992192509212,10.02787097982616
